MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,PO TYPE,REPACKING PO,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
7,14/7/25,VS PACE 2.0,901156626,1,901156626-1,United Kingdom,717,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,80,MR.THÁI,LEVEL 1,"Crooked Eyestay(2),Dirty O'S(3)",,,,,
7,14/7/25,VS PACE 2.0,900965710,1,900965710-1,Italy,"1,440",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-1,6C,622070194,125,MR.THÁI,LEVEL 1,"Dirty Upper(2),Over Cement(3)",,,,,
7,14/7/25,VS PACE 2.0,901026202,1,901026202-1,Argentina,500,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,50,MS.NGÂN,LEVEL 1,Over Cement(2),,,,,
7,14/7/25,VS PACE 2.0,901046068,1,901046068-1,Japan,"2,807",JAPAN PO,REPACKING PO,R2A,PASS,,,D,Asc 01-1,29C,624110274,125,MS.NGÂN,LEVEL 1,"Dirty O'S(2),Over Cement(3)",,,,,
7,14/7/25,VS PACE 2.0,901156428,1,901156428-1,United Kingdom,"1,572",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-2,35C,625050156,125,MR.THÁI,LEVEL 1,"Dirty Upper(2),Crooked Eyestay(3),Bonding Gap(2)",,,,,
7,14/7/25,VS PACE 2.0,901158090,1,901158090-1,United Kingdom,"6,084",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,C,Asc 06-2,7D,621110412,125,MR.THÁI,LEVEL 1,"Wrinkle(3),Crooked Eyestay(2),Dirty O'S(4)",,,,,
7,14/7/25,VS PACE 2.0,901158090,1,901158090-1,United Kingdom,"6,084",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,2884,PC,C,Asc 04-2,21D,623030007,125,MS.HUỲNH,LEVEL 1,"Dirty Collar Lining(3),Wrinkle(2)",,,,,
7,14/7/25,VS PACE 2.0,901159395,1,901159395-1,Italy,"1,725",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,125,MR.THÁI,LEVEL 1,"Dirty Upper(2),Over Cement(3)",,,,,
7,14/7/25,ADVANTAGE,900955772,1,900955772-1,Singapore,319,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,50,MR.RAHUL,3RD PARTY,"Poor O’S(1),Dirty Upper(1),Off Center(1),Mis-Matching Med And Lat(1)",,,,,
7,14/7/25,ADVANTAGE,900988525,1,900988525-1,Philippines,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-2,R9C,621030557,50,MS.NGÂN,LEVEL 1,"Over Cement(2),Dirty O'S(2)",,,,,
7,14/7/25,ADVANTAGE,900991338,1,900991338-1,Philippines,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 10-1,36C,625050250,50,MS.NGÂN,LEVEL 1,"Wrinkle Collar Lining(2),Dirty Collar Lining(1)",,,,,
7,14/7/25,ADVANTAGE,901050599,1,901050599-1,Singapore,177,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,32,MRS.VY,LEVEL 1,Crooked Eyestay(1),,,,,
7,14/7/25,ADVANTAGE,901050599,1,901050599-1,Singapore,177,NORMAL PO (PO THƯỜNG),REPACKING PO,R6D,PASS,,,D,Asc 08-2,28C,624100065,32,MR.RAHUL,3RD PARTY,"Dirty Collar Lining(1),Crooked Toe Cap(1) ",,,,,
7,14/7/25,ADVANTAGE,901051851,1,901051851-1,Malaysia,168,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,32,MR.RAHUL,3RD PARTY,Mis-Matching Med And Lat(1) ,,,,,
7,14/7/25,ADVANTAGE,900955944,1,900955944-1,Thailand,120,FAIL PO,NORMAL PO,,FAIL,,,D,Asc 08-2,28C,624100065,20,MS.NGÂN,LEVEL 1,"Peel Off Collar Lining(4),Peel Off Size Label(2)",OFFICIAL,,,,
7,14/7/25,FortaRun 3.0 EL C,901047501,1,901047501-1,China,"1,253",CHINA PO,REPACKING PO,12,PASS,,ALL,A,Asc 08-1,20A,623110220,125,MS.HUỲNH+MRS.LY,LEVEL 1 + MANAGER,Thread Ends(1),,,,,OFFICIAL
7,14/7/25,FortaRun 3.0 EL C,901043169,1,901043169-1,China,"1,500",CHINA PO,REPACKING PO,15D,PASS,,ALL,A,Asc 08-1,20A,623110220,125,MS.NGÂN,LEVEL 1,Peel Off Nosew(4),,,,,INTERNAL
7,14/7/25,FortaRun 3.0 EL C,901043169,1,901043169-1,China,"1,500",CHINA PO,REPACKING PO,32D,PASS,,ALL,A,Asc 08-1,20A,623110220,125,MRS.LY,MANAGER,Over Cement(1),,,,,OFFICIAL
7,15/7/25,Tensaur Sport 2.0 CF I,900778316,1,900778316-1,Netherlands,366,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-1,9A,622080458,50,MS.HUỲNH,LEVEL 1,Dirty O'S(2),,,,,
7,15/7/25,Tensaur Sport 2.0 CF I,900948900,1,900948900-1,United Kingdom,620,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,80,MS.NGÂN,LEVEL 1,"Wobbling(2),Poor Attaching(2)",,,,,
7,15/7/25,Tensaur Sport 2.0 CF I,900949073,1,900949073-1,United Kingdom,320,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,50,MRS.NHI,LEVEL 1, Left/Right Component Mismatch(2),,,,,
7,15/7/25,Tensaur Sport 2.0 CF I,900954892,1,900954892-1,United Kingdom,450,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-1,9A,622080458,50,MRS.NHI,LEVEL 1,Dirty O'S(3),,,,,
7,15/7/25,Tensaur Sport 2.0 CF I,900955000,1,900955000-1,Netherlands,420,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-1,9A,622080458,50,MRS.NHI,LEVEL 1,Dirty Upper(3),,,,,
7,15/7/25,LITE RACER ADAPT 7.0 I,900896319,1,900896319-1,USA,900,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-1,18A,623100210,80,MRS.NHI,LEVEL 1,"Poor Attaching(2),Off Center Toe(2)",,,,,
7,15/7/25,LITE RACER ADAPT 7.0 I,900909536,1,900909536-1,USA,444,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-2,12A,622021407,50,MS.NGÂN,LEVEL 1,Dirty M'S(2),,,,,
7,15/7/25,LITE RACER ADAPT 7.0 I,900910707,1,900910707-1,USA,900,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-1,18A,623100210,80,MRS.NHI,LEVEL 1,"Dirty O'S(2),Bonding Gap(3),Crooked Toe Cap(1)",,,,,
7,15/7/25,LITE RACER ADAPT 7.0 I,901050246,1,901050246-1,USA,"3,752",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,552,PC,A,Asc 04-1,18A,623100210,80,MRS.NHI,LEVEL 1,"Dirty Upper(2),Over Cement(2),Crooked Toe Cap(2)",,,,,
7,15/7/25,ASPYRE 00s,900984792,1,900984792-1,Panama,555,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-2,13A,622021338,80,MRS.NHI,LEVEL 1,Wrinkle(2),,,,,
7,15/7/25,ASPYRE 00s,901048273,1,901048273-1,Netherlands,877,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-2,29A,624030533,80,MS.HUỲNH,LEVEL 1,Crooked Toe Cap(3),,,,,
7,15/7/25,LIGHTSHIFT,900887571,1,900887571-1,Japan,"1,380",JAPAN PO,REPACKING PO,14A,PASS,,,A,Asc 01-1,31A,624060331,125,MS.NGÂN,LEVEL 1,"Over Cement(2),Wobbling(2),Dirty Upper(1)",,,,,
7,15/7/25,LIGHTSHIFT,900905009,1,900905009-1,USA,906,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 01-2,4A,624060316,80,MS.HUỲNH,LEVEL 1,Wrinkle(2),,,,,
7,15/7/25,GRAND COURT 2.0,900878924,1,900878924-1,USA,328,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-2,37A,620110399,50,MRS.NHI,LEVEL 1,Over Primer Upper(2),,,,,
7,15/7/25,GRAND COURT 2.0,900878925,1,900878925-1,USA,317,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-2,19A,621110258,50,MRS.NHI,LEVEL 1,Dirty Upper(2),,,,,
7,15/7/25,Tensaur Sport 2.0 CF K,900843183,1,900843183-1,Canada,"32,335",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,6400,P6+P7,B,Asc 06-2,26B,623090198,250,MR.NHỨT,LEVEL 1,"Bonding Gap(3),Crooked Decorative Heel Tab(5),Dirty Collar Lining(3)",,,,,
7,15/7/25,Tensaur Sport 2.0 CF K,900842039,1,900842039-1,Canada,50,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,8,MRS.VY,LEVEL 1,No issue,,,,,
7,15/7/25,Tensaur Sport 2.0 CF K,900987827,1,900987827-1,Brazil,204,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,32,MR.NHỨT,LEVEL 1,Dirty O'S(1),,,,,
7,15/7/25,Tensaur Sport 2.0 CF K,901098927,1,901098927-1,Philippines,403,NORMAL PO (PO THƯỜNG),REPACKING PO,R4D,PASS,,,B,Asc 05-1,6B,621060243,50,MS.HUỲNH,LEVEL 1,Off Center(2),,,,,
7,15/7/25,Tensaur Sport 2.0 K,901047667,1,901047667-1,Italy,"2,700",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,19A,621110258,125,MS.HUỲNH,LEVEL 1,Dirty Upper(4),,,,,
7,15/7/25,Tensaur Sport 2.0 CF K,900850384,1,900850384-1,Netherlands,"3,142",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-1,35B,624080015,125,MRS.NHI,LEVEL 1,"Over Primer O'S(4),Dirty Velcros Strap(3),Wobbling(3)",,,,,
7,15/7/25,Tensaur Sport 2.0 K,901043946,1,901043946-1,Italy,"2,700",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 06-1,40B,625010030,125,MRS.NHI,LEVEL 1,"Wobbling(3),Dirty O'S(3)",,,,,
7,15/7/25,Tensaur Sport 2.0 K,901045167,1,901045167-1,Netherlands,"2,700",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-1,18B,620030032,125,MS.HUỲNH,LEVEL 1,"Bonding Gap(3),Dirty Upper(1)",,,,,
7,15/7/25,GALAXY 7 M,900993818,1,900993818-1,Mexico,512,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-1,17D,624060040,80,MRS.NHI,LEVEL 1,"Wrinkle(2),Dirty O'S(4)",,,,,
7,15/7/25,GALAXY 7 W,900964323,1,900964323-1,Spain,536,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-1,37D,624110158,80,MRS.NHI,LEVEL 1,"Poor Attaching(2),Wobbling(4)",,,,,
7,15/7/25,VS PACE 2.0,900918276,1,900918276-1,United Kingdom,"2,170",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 04-2,21D,623030007,125,MS.NGÂN,LEVEL 1,"Dirty O'S(2),Over Cement(3)",,,,,
7,15/7/25,VS PACE 2.0,900965650,1,900965650-1,Spain,"2,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-1,22D,623090063,125,MR.THÁI,LEVEL 1,Over Cement(6),,,,,
7,15/7/25,VS PACE 2.0,901026182,1,901026182-1,Spain,"2,010",FAIL PO,REPACKING PO,12,PASS,,,C,Asc 04-1,7D,621110412,125,MS.HUỲNH,LEVEL 1,"Wrinkle(2),Bonding Gap(2)",,,,,
7,15/7/25,VS PACE 2.0,901153873,1,901153873-1,United Kingdom,"2,028",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,125,MRS.NHI,LEVEL 1,"Poor Attaching(3),Over Cement(4)",,,,,
7,15/7/25,Tensaur Sport 2.0 K,900888609,1,900888609-1,Canada,"39,975",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P10,D,Asc 09-1,32C,625030234,125,MS.NGÂN,LEVEL 1,"Bonding Gap(2),Wobbling(3)",,,,,
7,15/7/25,VS PACE 2.0,900851969,1,900851969-1,Netherlands,328,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,50,MS.HUỲNH,LEVEL 1,Dirty O'S(1),,,,,
7,15/7/25,VS PACE 2.0,900909039,1,900909039-1,United Kingdom,"1,710",NORMAL PO (PO THƯỜNG),REPACKING PO,12,PASS,,,D,Asc 03-2,18D,625030163,125,MRS.LY,MANAGER,Wrinkle(1),,LEVEL 1 (THÁI) AQL -> TOP MANAGER (MRS.LY),,,
7,15/7/25,VS PACE 2.0,900965685,1,900965685-1,Italy,"1,900",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,125,MRS.NHI,LEVEL 1,"Dirty O'S(3),Dirty Upper(4)",,,,,
7,15/7/25,VS PACE 2.0,900981390,1,900981390-1,Italy,490,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,50,MRS.NHI,LEVEL 1,Over Cement(2),,,,,
7,15/7/25,VS PACE 2.0,901004856,1,901004856-1,Netherlands,490,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,18D,625030163,50,MS.NGÂN,LEVEL 1,"Wrinkle(2),Over Cement(2)",,,,,
7,15/7/25,VS PACE 2.0,901005122,1,901005122-1,Netherlands,470,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,50,MRS.NHI,LEVEL 1,Over Cement(2),,,,,
7,15/7/25,VS PACE 2.0,901048426,1,901048426-1,Netherlands,"3,027",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,125,MR.THÁI,LEVEL 1,"Dirty Upper(2),Over Cement(4),Wrinkle(2)",,,,,
7,15/7/25,ADVANTAGE,900854417,1,900854417-1,Singapore,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-2,R9C,621030557,20,MR.NHỨT,LEVEL 1,No issue,,,,,
7,15/7/25,ADVANTAGE,900856151,1,900856151-1,Malaysia,478,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-1,32C,625030234,50,MS.HUỲNH,LEVEL 1,Wobbling(2),,,,,
7,15/7/25,ADVANTAGE,900909119,1,900909119-1,Thailand,481,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,50,MS.HUỲNH,LEVEL 1,Dirty O'S(2),,,,,
7,15/7/25,ADVANTAGE,900980251,1,900980251-1,Philippines,100,NORMAL PO (PO THƯỜNG),REPACKING PO,4C,PASS,,,D,Asc 08-2,28C,624100065,20,MRS.LY,MANAGER,No issue,,LEVEL 1 (NHỨT) AQL -> TOP MANAGER (MRS.LY),,,
7,15/7/25,ADVANTAGE,901087283,1,901087283-1,United Kingdom,499,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,50,MS.HUỲNH,LEVEL 1,Dirty O'S(2),,,,,
7,15/7/25,VL COURT 3.0 K,900989717,1,900989717-1,Netherlands,810,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,80,MR.MOON,MANAGER,No issue,,LEVEL 1 (NHỨT) AQL -> TOP MANAGER (MR.MOON),,,
7,15/7/25,VL COURT 3.0 K,901029319,1,901029319-1,Netherlands,506,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,80,MRS.NHI,LEVEL 1,"Dirty Upper(2),Wobbling(4)",,,,,
7,15/7/25,VS PACE 2.0,900912607,1,900912607-1,Spain,"1,750",FAIL PO,NORMAL PO,,FAIL,,,C,Asc 05-2,20D,624080083,125,MS.HUỲNH,LEVEL 1,Bonding Gap(11),OFFICIAL,,,,
7,16/7/25,Tensaur Sport 2.0 CF I,900956598,1,900956598-1,United Kingdom,350,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,50,MRS.NHI,LEVEL 1,Wobbling(2),,,,,
7,16/7/25,Tensaur Sport 2.0 CF I,901052392,1,901052392-1,Netherlands,"1,198",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,39A,625030296,80,MRS.NHI,LEVEL 1,"Dirty Upper(1),Over Cement(2),Wobbling(2),Wrinkle(1)",,,,,
7,16/7/25,Tensaur Sport 2.0 CF I,901094387,1,901094387-1,Italy,"4,950",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,A,Asc 10-1,1A,625030111,125,MS.NGÂN,LEVEL 1,"Off Center Heel(2),Bonding Gap(2),Dirty O'S(2),Over Primer Upper(2)",,,,,
7,16/7/25,Tensaur Sport 2.0 CF I,4500205541,1,4500205541-1,South Africa,"1,102",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-2,28A,619060201,80,MS.NGÂN,LEVEL 1,"Dirty Upper(2),Thread Ends(3)",,,,,
7,16/7/25,LITE RACER ADAPT 7.0 I,900909480,1,900909480-1,USA,624,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-1,18A,623100210,80,MR.NHỨT,LEVEL 1,Thread Ends(2),,,,,
7,16/7/25,LITE RACER ADAPT 7.0 I,901134449,1,901134449-1,USA,568,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-2,12A,622021407,80,MR.NHỨT,LEVEL 1,Over Cement(2),,,,,
7,16/7/25,ASPYRE 00s,900989563,1,900989563-1,Panama,126,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-2,29A,624030533,20,MS.HUỲNH,LEVEL 1,No issue,,,,,
7,16/7/25,GRAND COURT 2.0,901041086,1,901041086-1,USA,"1,498",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,9A,622080458,125,MS.NGÂN,LEVEL 1,Wobbling(5),,,,,
7,16/7/25,GRAND COURT 2.0,901054025,1,901054025-1,Netherlands,507,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,80,MS.NGÂN,LEVEL 1,"Over Primer O'S(2),Dirty Upper(2),Wobbling(2)",,,,,
7,16/7/25,GRAND COURT 2.0,901085296,1,901085296-1,Italy,"1,351",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-2,19A,621110258,125,MS.NGÂN,LEVEL 1,Bonding Gap(3),,,,,
7,16/7/25,Tensaur Sport 2.0 CF K,900843183,1,900843183-1,Canada,"32,335",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P8,B,Asc 04-1,9B,621030996,125,MS.NGÂN,LEVEL 1,"Dirty O'S(4),Wobbling(4)",,,,,
7,16/7/25,Tensaur Sport 2.0 CF K,900843183,1,900843183-1,Canada,"32,335",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P9,A,Asc 10-1,1A,625030111,125,MS.NGÂN,LEVEL 1,"Over Cement(4),Thread Ends(5)",,,,,
7,16/7/25,GALAXY 7 M,900886928,1,900886928-1,Italy,465,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 11-2,35D,623100234,50,MS.NGÂN,LEVEL 1,"Long/Short Sole(2),Wrinkle(1)",,,,,
7,16/7/25,GALAXY 7 M,900995511,1,900995511-1,Spain,"1,010",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-2,24C,622050636,80,MS.HUỲNH,LEVEL 1,Dirty Collar Lining(2),,,,,
7,16/7/25,GALAXY 7 M,901043614,1,901043614-1,Netherlands,"1,844",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-1,13D,624100308,125,MS.HUỲNH,LEVEL 1,"Dirty Upper(1),Bonding Gap(3)",,,,,
7,16/7/25,GALAXY 7 M,901055570,1,901055570-1,Netherlands,371,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-1,13D,624100308,50,MS.NGÂN,LEVEL 1,"Over Cement(2),Wobbling(1)",,,,,
7,16/7/25,GALAXY 7 M,901076944,1,901076944-1,Netherlands,"1,107",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-2,24C,622050636,80,MR.NHỨT,LEVEL 1,Dirty M'S(3),,,,,
7,16/7/25,GALAXY 7 M,901089196,1,901089196-1,Peru,110,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-1,13D,624100308,20,MS.NGÂN,LEVEL 1,"Over Cement(1),Dirty Upper(1)",,,,,
7,16/7/25,GALAXY 7 M,901099369,1,901099369-1,United Kingdom,330,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-1,37D,624110158,50,MS.NGÂN,LEVEL 1,"Over Cement(2),Wrinkle(1)",,,,,
7,16/7/25,GALAXY 7 M,900984949,1,900984949-1,Spain,"2,010",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-1,13D,624100308,125,MR.NHỨT,LEVEL 1,"Wrinkle Collar Lining(1),Bonding Gap(3)",,,,,
7,16/7/25,GALAXY 7 W,901029251,1,901029251-1,Mexico,437,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-2,3D,622080106,50,MS.HUỲNH,LEVEL 1,Dirty Upper(1),,,,,
7,16/7/25,GRAND COURT 2.0,901219900,1,901219900-1,Netherlands,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-2,8D,624080430,50,MR.MOON,MANAGER,No issue,,LEVEL 1 (NHI) AQL -> TOP MANAGER (MR.MOON),,,
7,16/7/25,Tensaur Sport 2.0 CF K,900841044,1,900841044-1,Canada,562,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-1,11D,624080127,80,MS.HUỲNH,LEVEL 1,Dirty Collar Lining(2),,,,,
7,16/7/25,VS PACE 2.0,900912607,1,900912607-1,Spain,"1,750",FAIL PO,REPACKING PO,12,PASS,,,C,Asc 04-2,21D,623030007,125,MS.HUỲNH,LEVEL 1,"Dirty O'S(1),Thread Ends(3)",,,,,
7,16/7/25,Tensaur Sport 2.0 K,900888609,1,900888609-1,Canada,"39,975",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P11,C,Asc 02-2,8C,624070252,125,MS.NGÂN,LEVEL 1,"Dirty Upper(4),Bonding Gap(4)",,,,,
7,16/7/25,Tensaur Sport 2.0 K,900888609,1,900888609-1,Canada,"39,975",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,4775,P12+PC,D,Asc 09-2,14C,624020152,250,MR.NHỨT,LEVEL 1,"Bonding Gap(3),Thread Ends(4),Dirty O'S(2)",,,,,
7,16/7/25,VS PACE 2.0,901004913,1,901004913-1,United Kingdom,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,50,MS.NGÂN,LEVEL 1,"Over Cement(2),Dirty Upper(2)",,,,,
7,16/7/25,VS PACE 2.0,901140251,1,901140251-1,United Kingdom,599,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-2,R9C,621030557,80,MS.NGÂN,LEVEL 1,"Dirty Collar Lining(2),Over Cement(2)",,,,,
7,16/7/25,VS PACE 2.0,901140300,1,901140300-1,Italy,"1,265",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 02-2,35C,625050156,125,MS.NGÂN,LEVEL 1,"Dirty Upper(2),Wrinkle(2),Over Cement(3)",,,,,
7,16/7/25,ADVANTAGE,900984306,1,900984306-1,Philippines,429,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 10-1,36C,625050250,50,MS.HUỲNH,LEVEL 1,Poor Shape(1),,,,,
7,16/7/25,ADVANTAGE,900987336,1,900987336-1,Philippines,396,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-2,R9C,621030557,50,MS.NGÂN,LEVEL 1,"Dirty Collar Lining(1),Dirty Upper(1)",,,,,
7,16/7/25,ADVANTAGE,900990923,1,900990923-1,Philippines,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,50,MS.HUỲNH,LEVEL 1,Dirty Upper(1),,,,,
7,16/7/25,ADVANTAGE,900991611,1,900991611-1,Singapore,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,20,MRS.LY,MANAGER,No issue,,LEVEL 1 (NGÂN) AQL -> TOP MANAGER (MRS.LY),,,
7,16/7/25,VL COURT 3.0 EL C,901021207,1,901021207-1,Spain,"1,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,R5C,620120148,80,MS.NGÂN,LEVEL 1,"Wobbling(2),Dirty Upper(2)",,,,,
7,16/7/25,VL COURT 3.0 EL C,901021208,1,901021208-1,United Kingdom,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,R5C,620120148,50,MS.HUỲNH,LEVEL 1,Thread Ends(2),,,,,
7,16/7/25,VL COURT 3.0 K,900991425,1,900991425-1,United Kingdom,430,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,50,MR.NHỨT,LEVEL 1,Dirty Collar Lining(2),,,,,
7,16/7/25,VL COURT 3.0 K,900992703,1,900992703-1,United Kingdom,700,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,80,MR.NHỨT,LEVEL 1,"Off Center(2),Dirty Collar Lining(2)",,,,,
7,16/7/25,VL COURT 3.0 K,901101859,1,901101859-1,Netherlands,446,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,50,MRS.NHI,LEVEL 1,"Over Cement(2),Wobbling(1)",,,,,
7,16/7/25,VL COURT 3.0 K,901105138,1,901105138-1,United Kingdom,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,50,MR.NHỨT,LEVEL 1,Dirty O'S(2),,,,,
7,16/7/25,VL COURT 3.0 K,901109352,1,901109352-1,Netherlands,428,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,R2A,620060084,50,MS.HUỲNH,LEVEL 1,Bonding Gap(2),,,,,
