MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,PO TYPE,REPACKING PO,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
6,17/6/25,GRAND COURT 2.0,900965945,1,900965945-1,Netherlands,806,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,80,MS.NGÂN,LEVEL 1,"Dirty O'S(2),Over Cement(2)",,,,,
6,17/6/25,GRAND COURT 2.0,900982756,1,900982756-1,Turkey,472,FAIL PO,REPACKING PO,15D,PASS,,,C,Asc 06-1,27D,623090194,50,MRS.NHI,LEVEL 1,Dirty Upper(3),,,,,
6,17/6/25,GRAND COURT 2.0,900985440,1,900985440-1,Italy,"1,950",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,7D,621110412,125,MS.VY,LEVEL 1,"Dirty Upper(2),Bonding Gap(2)",,,,,
6,17/6/25,GRAND COURT 2.0,900991055,1,900991055-1,Italy,325,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,50,MR.THÁI,LEVEL 1,Dirty O'S(2),,,,,
6,17/6/25,GRAND COURT 2.0,900991770,1,900991770-1,United Kingdom,470,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,50,MRS.LY,MANAGER,No issue,,LEVEL 1 (NGÂN) AQL -> TOP MANAGER (MRS.LY),,,
6,17/6/25,GRAND COURT 2.0,900992682,1,900992682-1,Philippines,120,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,20,MS.NGÂN,LEVEL 1,Bonding Gap(1),,,,,
6,17/6/25,ADVANTAGE BASE 2.0 CF C,900161400,1,900161400-1,Netherlands,586,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,80,MS.HUỲNH,LEVEL 1,Dirty Collar Lining(1),,,,,
6,17/6/25,ADVANTAGE DINO CF C,900791194,1,900791194-1,Indonesia,102,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,20,MRS.NHI,LEVEL 1,Wobbling(1),,,,,
6,17/6/25,ADVANTAGE DINO CF C,900799193,1,900799193-1,Thailand,269,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,32,MRS.NHI,LEVEL 1,Dirty O'S(1),,,,,
6,17/6/25,Tensaur Sport 2.0 CF K,900943417,1,900943417-1,Netherlands,"6,000",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P1,C,Asc 01-2,31D,624040282,125,MS.NGÂN,LEVEL 1,"Needle Hole(1),Dirty Collar Lining(2),Dirty O'S(2)",,,,,
6,17/6/25,Tensaur Sport 2.0 CF K,900611456,1,900611456-1,Netherlands,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,50,MS.VY,LEVEL 1,"Wobbling(1),Bonding Gap(1)",,,,,
6,17/6/25,Tensaur Sport 2.0 CF K,900943314,1,900943314-1,Netherlands,"6,944",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P2,C,Asc 02-1,11D,624080127,125,MR.THÁI,LEVEL 1,"Dirty Upper(5),Wrinkle(2),Bonding Gap(3)",,,,,
6,17/6/25,VS PACE 2.0,900722279,1,900722279-1,Netherlands,432,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,50,MRS.NHI,LEVEL 1,"Wrinkle(2),Over Cement(3)",,,,,
6,17/6/25,VS PACE 2.0,900722830,1,900722830-1,United Kingdom,770,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-2,12C,624080082,80,MR.THÁI,LEVEL 1,"Wrinkle(2),Dirty Upper(1)",,,,,
6,17/6/25,VS PACE 2.0,900722893,1,900722893-1,Netherlands,462,FAIL PO,REPACKING PO,32D,PASS,,,D,Asc 01-2,33C,625030360,50,MR.THÁI,LEVEL 1,"Wrinkle(2),Wobbling(3)",,,,,
6,17/6/25,VS PACE 2.0,900980019,1,900980019-1,Italy,480,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,50,MS.HUỲNH,LEVEL 1,Bonding Gap(2),,,,,
6,17/6/25,ADVANTAGE,900980366,1,900980366-1,Philippines,205,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-2,17C,624030608,32,MR.THÁI,LEVEL 1,Over Cement(1),,,,,
6,17/6/25,ADVANTAGE,900980928,1,900980928-1,Colombia,"1,802",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-2,17C,624030608,125,MR.THÁI,LEVEL 1,"Wrinkle(4),Dirty O'S(5)",,,,,
6,17/6/25,ADVANTAGE,900985032,1,900985032-1,Thailand,319,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-1,1C,623090139,50,MS.HUỲNH,LEVEL 1,Over Cement(1),,,,,
6,17/6/25,ADVANTAGE,900988748,1,900988748-1,United Kingdom,600,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-2,17C,624030608,80,MR.THÁI,LEVEL 1,"Dirty Collar Lining(1),Wrinkle(2)",,,,,
6,17/6/25,ADVANTAGE,900991532,1,900991532-1,Philippines,114,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 07-1,9,621040446,20,MS.NGÂN,LEVEL 1,Dirty O'S(1),,,,,
6,17/6/25,VL COURT 3.0 EL C,900983441,1,900983441-1,Peru,420,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,R5C,620120148,50,MRS.NHI,LEVEL 1,"Bonding Gap(3),Dirty Upper(2)",,,,,
6,17/6/25,VL COURT 3.0 K,900879305,1,900879305-1,USA,"1,090",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,80,MS.VY,LEVEL 1,"Wrinkle(1),Wobbling(3)",,,,,
6,17/6/25,GRAND COURT 2.0,900982756,1,900982756-1,Turkey,472,FAIL PO,NORMAL PO,,FAIL,,,C,Asc 06-2,7D,621110412,50,MR.THÁI,LEVEL 1,Bonding Gap(12),OFFICIAL,,,,
6,17/6/25,ADVANTAGE K,900992693,1,900992693-1,Philippines,230,FAIL PO,NORMAL PO,,FAIL,,,B,Asc 02-2,38A,622020703,32,MR.THÁI,LEVEL 1,Over Primer O'S(12),INTERNAL,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900710845,1,900710845-1,United Kingdom,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-1,9A,622080458,50,MS.VY,LEVEL 1,Over Cement(2),,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900711002,1,900711002-1,Netherlands,400,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-2,16A,624100316,50,MRS.LY,MANAGER,No issue,,LEVEL 1 (NHI) AQL -> TOP MANAGER (MRS.LY),,,
6,18/6/25,Tensaur Sport 2.0 CF I,900712398,1,900712398-1,Netherlands,520,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,80,MRS.NHI,LEVEL 1,"Off Center Heel(2),Over Primer O'S(3)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900776584,1,900776584-1,Netherlands,343,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,50,MS.NGÂN,LEVEL 1,"Dirty Upper(1),Off Center Heel(1)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900835866,1,900835866-1,United Kingdom,490,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,50,MS.HUỲNH,LEVEL 1,Dirty Upper(2),,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900836687,1,900836687-1,United Kingdom,405,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,50,MRS.NHI,LEVEL 1,"Over Primer O'S(2),Wobbling(3)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900841253,1,900841253-1,United Kingdom,372,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 06-1,25A,624030105,50,MS.VY,LEVEL 1,"Over Cement(2),Dirty O'S(1)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900950181,1,900950181-1,Netherlands,420,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-2,12A,622021407,50,MS.VY,LEVEL 1,Dirty Upper(2),,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900955524,1,900955524-1,Spain,659,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-1,32A,624060384,80,MRS.NHI,LEVEL 1,Dirty Upper(4),,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900956309,1,900956309-1,Netherlands,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,50,MS.HUỲNH,LEVEL 1,Wobbling(2),,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900956558,1,900956558-1,Spain,633,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-1,9A,622080458,80,MS.VY,LEVEL 1,"Needle Hole(2),Dirty O'S(2)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900957576,1,900957576-1,United Kingdom,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,50,MS.VY,LEVEL 1,Dirty O'S(2),,,,,
6,18/6/25,Tensaur Sport 2.0 CF I,900959164,1,900959164-1,United Kingdom,360,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,50,MR.THÁI,LEVEL 1,"Dirty O'S(2),Dirty Collar Lining(2)",,,,,
6,18/6/25,VL COURT 3.0 K,900460444,1,900460444-1,Netherlands,506,NORMAL PO (PO THƯỜNG),REPACKING PO,25B,PASS,,,A,Asc 01-2,4A,624060316,80,MS.NGÂN,LEVEL 1,"Dirty O'S(2),Wobbling(2)",,,,,
6,18/6/25,VL COURT 3.0 K,900492958,1,900492958-1,Morocco,200,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 03-2,8A,624020086,32,MS.HUỲNH,LEVEL 1,Dirty O'S(1),,,,,
6,18/6/25,VL COURT 3.0 K,900927101,1,900927101-1,United Kingdom,120,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-2,R4A,620080362,20,MS.NGÂN,LEVEL 1,Wobbling(1),,,,,
6,18/6/25,VL COURT 3.0 K,900965862,1,900965862-1,Mexico,118,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 04-1,18A,623100210,20,MS.HUỲNH,LEVEL 1,No issue,,,,,
6,18/6/25,LITE RACER ADAPT 7.0 I,900994385,1,900994385-1,USA,336,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-2,17B,621120120,50,MS.HUỲNH,LEVEL 1,Over Cement(1),,,,,
6,18/6/25,ADVANTAGE K,900982334,1,900982334-1,Colombia,500,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-2,38A,622020703,50,MR.THÁI,LEVEL 1,"Wrinkle(2),Wobbling(2),DirtY Collar Lining(1)",,,,,
6,18/6/25,ADVANTAGE K,900992693,1,900992693-1,Philippines,230,NORMAL PO (PO THƯỜNG),REPACKING PO,R2A,PASS,,,B,Asc 02-2,38A,622020703,32,MR.THÁI,LEVEL 1,"Wrinkle(1),Over Cement(2)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900593318,1,900593318-1,Saudi Arabia,124,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,38B,624090346,20,MS.VY,LEVEL 1,Dirty O'S(1),,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900596388,1,900596388-1,Turkey,"2,521",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-1,35B,624080015,125,MR.THÁI,LEVEL 1,"Over Primer O'S(4),Wobbling(5)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900623805,1,900623805-1,Netherlands,402,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-1,44B,625040238,50,MS.VY,LEVEL 1,Dirty Upper(2),,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900724788,1,900724788-1,United Kingdom,"1,965",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 02-1,38B,624090346,125,MR.NHỨT,LEVEL 1,"Over Cement(2),Bonding Gap(2)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900724905,1,900724905-1,Netherlands,"2,455",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-1,6B,621060243,125,MS.VY,LEVEL 1,"Dirty O'S(2),Over Cement(3)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900901869,1,900901869-1,Thailand,167,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,32,MRS.LY,MANAGER,No issue,,LEVEL 1 (THÁI) AQL -> TOP MANAGER (MRS.LY),,,
6,18/6/25,Tensaur Sport 2.0 K,900954014,1,900954014-1,Netherlands,320,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,50,MS.VY,LEVEL 1,No issue,,,,,
6,18/6/25,Tensaur Sport 2.0 K,900959234,1,900959234-1,Netherlands,335,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 07-1,21B,622020056,50,MS.VY,LEVEL 1,Left/Right Component Mismatch(2),,,,,
6,18/6/25,Tensaur Sport 2.0 K,900979629,1,900979629-1,Colombia,140,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 03-2,41B,625020179,20,MS.VY,LEVEL 1,Dirty Upper(1),,,,,
6,18/6/25,Tensaur Sport 2.0 K,900987756,1,900987756-1,Peru,322,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 04-2,43B,625030363,50,MS.NGÂN,LEVEL 1,"Dirty Upper(1),Dirty O'S(1)",,,,,
6,18/6/25,Tensaur Sport 2.0 K,900983311,1,900983311-1,Utd.Arab Emir.,100,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-2,33B,624050450,20,MS.VY,LEVEL 1,Dirty O'S(1),,,,,
6,18/6/25,Tensaur Sport 2.0 K,900986281,1,900986281-1,Brazil,520,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 05-2,33B,624050450,80,MS.VY,LEVEL 1,"Poor Stitching(1),Dirty Upper(1),Dirty Collar Lining(1)",,,,,
6,18/6/25,Tensaur Sport 2.0 K,900987660,1,900987660-1,Peru,667,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,B,Asc 01-1,44B,625040238,80,MRS.LY,MANAGER,No issue,,LEVEL 1 (THÁI) AQL -> TOP MANAGER (MRS.LY),,,
6,18/6/25,GALAXY 7 M,900887948,1,900887948-1,Italy,450,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-1,13D,624100308,50,MRS.NHI,LEVEL 1,"Wobbling(3),Over Cement(1),Dirty O'S(1)",,,,,
6,18/6/25,GALAXY 7 M,900888463,1,900888463-1,Spain,343,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-2,24C,622050636,50,MS.NGÂN,LEVEL 1,"Wrinkle(2),Over Cement(2)",,,,,
6,18/6/25,GALAXY 7 M,900949461,1,900949461-1,Spain,366,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-2,8D,624080430,50,MS.VY,LEVEL 1,"Dirty O'S(1),Over Cement(2)",,,,,
6,18/6/25,GALAXY 7 M,900950910,1,900950910-1,Spain,868,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 08-2,8D,624080430,80,MS.VY,LEVEL 1,Dirty M'S(3),,,,,
6,18/6/25,GALAXY 7 M,900952089,1,900952089-1,Italy,425,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-2,24C,622050636,50,MS.HUỲNH,LEVEL 1,Dirty O'S(2),,,,,
6,18/6/25,GALAXY 7 M,900891002,1,900891002-1,Peru,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 09-1,22D,623090063,50,MS.NGÂN,LEVEL 1,Over Cement(2),,,,,
6,18/6/25,GALAXY 7 M,900892602,1,900892602-1,Netherlands,539,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-2,29D,624040410,80,MS.HUỲNH,LEVEL 1,Wrinkle(2),,,,,
6,18/6/25,GALAXY 7 M,900947157,1,900947157-1,Mexico,"19,940",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,3200,P2,C,Asc 04-1,1D,622050542,125,MS.NGÂN,LEVEL 1,"Dirty M'S(2),Over Cement(3)",,,,,
6,18/6/25,GALAXY 7 W,900878937,1,900878937-1,Netherlands,334,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 04-1,1D,622050542,50,MR.NHỨT,LEVEL 1,Wobbling(2),,,,,
6,18/6/25,GALAXY 7 W,900927105,1,900927105-1,United Kingdom,300,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 05-2,20D,624080083,50,MR.NHỨT,LEVEL 1,Dirty Collar Lining(2),,,,,
6,18/6/25,GALAXY 7 W,900927119,1,900927119-1,Netherlands,598,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 10-2,3D,622080106,80,MS.NGÂN,LEVEL 1,"Wrinkle(2),Dirty Upper(3)",,,,,
6,18/6/25,GALAXY 7 W,900964321,1,900964321-1,Spain,800,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-2,33D,624070020,80,MS.HUỲNH,LEVEL 1,Over Cement(2),,,,,
6,18/6/25,GRAND COURT 2.0,900928862,1,900928862-1,Australia,154,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,25B,621100361,32,MS.HUỲNH,LEVEL 1,Dirty O'S(1),,,,,
6,18/6/25,GRAND COURT 2.0,900964363,1,900964363-1,Netherlands,332,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-2,17D,624060040,50,MS.HUỲNH,LEVEL 1,Thread Ends(2),,,,,
6,18/6/25,GRAND COURT 2.0,900985514,1,900985514-1,USA,"1,289",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 07-1,16,621070084,125,MS.HUỲNH,LEVEL 1,Bonding Gap(3),,,,,
6,18/6/25,GRAND COURT 2.0,900990044,1,900990044-1,Netherlands,670,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,80,MS.HUỲNH,LEVEL 1,Bonding Gap(1),,,,,
6,18/6/25,GRAND COURT 2.0,900990932,1,900990932-1,Italy,360,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 06-1,27D,623090194,50,MS.VY,LEVEL 1,Dirty Collar Lining(1),,,,,
6,18/6/25,ADVANTAGE DINO CF C,900791461,1,900791461-1,Malaysia,286,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 01-1,10D,624040283,50,MRS.LY,MANAGER,No issue,,LEVEL 1 (NHI) AQL -> TOP MANAGER (MRS.LY),,,
6,18/6/25,Tensaur Sport 2.0 CF K,900716362,1,900716362-1,Netherlands,"1,539",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 02-1,17B,621120120,125,MS.NGÂN,LEVEL 1,"Poor Attaching(2),Dirty O'S(2)",,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900912471,1,900912471-1,Netherlands,371,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 03-2,24D,623090032,50,MR.NHỨT,LEVEL 1,Dirty O'S(1),,,,,
6,18/6/25,VL COURT 3.0 K,900685300,1,900685300-1,Netherlands,321,NORMAL PO (PO THƯỜNG),REPACKING PO,12,PASS,,,C,Asc 04-1,17B,621120120,50,MR.NHỨT,LEVEL 1,No issue,,,,,
6,18/6/25,VL COURT 3.0 K,900927140,1,900927140-1,Philippines,265,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,C,Asc 04-2,21D,623030007,32,MRS.NHI,LEVEL 1,"Over Cement(1),Wobbling(1)",,,,,
6,18/6/25,Tensaur Sport 2.0 K,900991195,1,900991195-1,Mexico,445,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 10-1,R4C,621050282,50,MRS.NHI,LEVEL 1,"Dirty O'S(2),Thread Ends(1)",,,,,
6,18/6/25,VS PACE 2.0,900723040,1,900723040-1,Netherlands,420,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,18D,625030163,50,MS.HUỲNH,LEVEL 1,Dirty O'S(1),,,,,
6,18/6/25,VS PACE 2.0,900890819,1,900890819-1,Peru,228,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-2,33C,625030360,32,MR.NHỨT,LEVEL 1,No issue,,,,,
6,18/6/25,VS PACE 2.0,900959600,1,900959600-1,Spain,"2,500",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-2,10C,624050200,125,MS.NGÂN,LEVEL 1,"Wrinkle(2),Dirty Upper(2),Crooked Eyestay(2)",,,,,
6,18/6/25,VS PACE 2.0,900979959,1,900979959-1,Italy,"1,090",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 03-2,18D,625030163,80,MR.THÁI,LEVEL 1,Over Cement(4),,,,,
6,18/6/25,VS PACE 2.0,901026863,1,901026863-1,Argentina,240,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 06-1,2C,623080380,32,MR.NHỨT,LEVEL 1,No issue,,,,,
6,18/6/25,VS PACE 2.0,901026884,1,901026884-1,Netherlands,908,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-2,19C,622030777,80,MS.HUỲNH,LEVEL 1,Bonding Gap(2),,,,,
6,18/6/25,VS PACE 2.0,4500502640,1,4500502640-1,South Africa,295,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 01-1,29C,624110274,50,MR.THÁI,LEVEL 1,"Dirty O'S(2),Over Cement(3)",,,,,
6,18/6/25,ADVANTAGE,900990835,1,900990835-1,United Kingdom,481,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-1,32C,625030234,50,MS.HUỲNH,LEVEL 1,Bonding Gap(2),,,,,
6,18/6/25,ADVANTAGE,900991211,1,900991211-1,Netherlands,"1,148",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 08-2,28C,624100065,80,MR.NHỨT,LEVEL 1,Dirty O'S(2),,,,,
6,18/6/25,VL COURT 3.0 EL C,901021203,1,901021203-1,USA,996,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 04-1,R5C,620120148,80,MS.VY,LEVEL 1,"Over Cement(2),Wobbling(2)",,,,,
6,18/6/25,VL COURT 3.0 K,901029224,1,901029224-1,Utd.Arab Emir.,144,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 05-1,15C,624090322,20,MS.HUỲNH,LEVEL 1,No issue,,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900476199,1,900476199-1,Netherlands,"1,504",NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,D,Asc 09-2,14C,624020152,125,MS.VY,LEVEL 1,"Poor Shape(2),Over Cement(2)",,,,,
6,18/6/25,VL COURT 3.0 K,900964375,1,900964375-1,Netherlands,344,FAIL PO,NORMAL PO,,FAIL,,,A,Asc 03-1,15A,624050151,50,MRS.NHI,LEVEL 1,Wobbling(14),OFFICIAL,,,,
6,18/6/25,Tensaur Sport 2.0 CF K,900724231,1,900724231-1,United Kingdom,"2,756",FAIL PO,NORMAL PO,,FAIL,,,B,Asc 04-1,9B,621030996,125,MR.THÁI,LEVEL 1,Over Primer O'S(17),INTERNAL,,,,
6,18/6/25,Tensaur Sport 2.0 K,900949784,1,900949784-1,Netherlands,690,FAIL PO,NORMAL PO,,FAIL,,,B,Asc 07-1,21B,622020056,80,MS.VY,LEVEL 1,Over Primer O'S(10),INTERNAL,,,,
6,18/6/25,Tensaur Sport 2.0 K,4500502052,1,4500502052-1,South Africa,775,FAIL PO,NORMAL PO,,FAIL,,,B,Asc 01-1,44B,625040238,80,MRS.NHI,LEVEL 1,Over Primer O'S(16),INTERNAL,,,,
6,18/6/25,VL COURT 3.0 K,900737479,1,900737479-1,China,"2,250",CHINA PO,REPACKING PO,15D,PASS,500,P1,A,Asc 01-2,4A,624060316,50,MS.HUỲNH,LEVEL 1,"Dirty O'S(2),Dirty Upper(2),Off Center(1)",,,,,INTERNAL
6,18/6/25,VL COURT 3.0 K,900737479,1,900737479-1,China,"2,250",CHINA PO,REPACKING PO,11,FAIL,500,P2,A,Asc 03-2,8A,624020086,50,MRS.NHI,LEVEL 1,"Dirty O'S(10),Dirty Upper(5)",,,,,INTERNAL
6,19/6/25,Tensaur Sport 2.0 CF I,900713204,1,900713204-1,United Kingdom,372,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 11-2,16A,624100316,50,MS.VY,LEVEL 1,"Dirty O'S(2),Over Cement(1)",,,,,
6,19/6/25,Tensaur Sport 2.0 CF I,900839083,1,900839083-1,United Kingdom,757,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 08-2,39A,625030296,80,MRS.NHI,LEVEL 1,Dirty O'S(3),,,,,
6,19/6/25,Tensaur Sport 2.0 CF I,900949019,1,900949019-1,United Kingdom,340,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 07-2,12A,622021407,50,MR.NHỨT,LEVEL 1,Dirty O'S(1),,,,,
6,19/6/25,Tensaur Sport 2.0 CF I,900949114,1,900949114-1,United Kingdom,760,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,80,MR.NHỨT,LEVEL 1,Dirty O'S(2),,,,,
6,19/6/25,Tensaur Sport 2.0 CF I,900954854,1,900954854-1,United Kingdom,450,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,50,MR.THÁI,LEVEL 1,Over Primer O'S(3),,,,,
6,19/6/25,Tensaur Sport 2.0 CF I,900956215,1,900956215-1,United Kingdom,620,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 09-1,17A,624030271,80,MR.NHỨT,LEVEL 1,Thread Ends(2),,,,,
6,19/6/25,Tensaur Sport 2.0 CF I,900987628,1,900987628-1,Peru,216,NORMAL PO (PO THƯỜNG),NORMAL PO,,PASS,,,A,Asc 10-1,1A,625030111,32,MRS.NHI,LEVEL 1,Wobbling(1),,,,,
